Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity
2022-05-05,Hebbal,Ballari Road,47146,31.089502740209100,1.5,100.0,100.0,0,144.292,21.83502617897360,90.18388794231170,84.44465540162240,87,Fog,No
2022-05-05,Yeshwanthpur,Tumkur Road,16369,54.67429419154060,1.2883730193367600,60.210649236356500,86.1839897130397,0,82.738,58.021171518596800,84.10465107738760,76.26030347285440,114,Clear,No
2022-05-06,Indiranagar,100 Feet Road,46696,56.74837707063180,1.5,100.0,100.0,1,143.392,35.59903711365510,65.5516188940388,84.48443403311460,99,Clear,No
2022-05-06,Whitefield,Marathahalli Bridge,41527,37.274672678807000,1.5,100.0,100.0,4,133.054,79.32621660770490,88.05479446930460,60.43502080709050,97,Clear,No
2022-05-06,Koramangala,Sony World Junction,57740,41.291352982577800,1.5,100.0,100.0,2,165.48000000000000,77.86209967744950,96.74692690311860,69.03837860788600,100,Overcast,No
2022-05-06,Koramangala,Sarjapur Road,46602,34.17409674583490,1.5,100.0,100.0,5,143.204,14.861347823808100,83.8333958760289,50.680707362805000,95,Clear,No
2022-05-06,Electronic City,Hosur Road,14638,51.47407526599770,1.2005551072019500,56.435647077216400,68.59240421610620,1,79.276,71.89671215592590,76.03452717945520,91.63785279355190,207,Overcast,No
2022-05-06,Electronic City,Silk Board Junction,23124,41.895889617400200,1.201471029368430,83.68954057373250,100.0,6,96.24800000000000,17.847710793189400,88.38948770102090,99.63686522377440,107,Clear,No
2022-05-06,M.G. Road,Trinity Circle,34565,38.10479277005930,1.5,100.0,100.0,1,119.13,74.53493694412590,95.49940746829340,70.25732191790450,74,Clear,No
2022-05-06,M.G. Road,Anil Kumble Circle,38155,27.087504702324300,1.5,100.0,100.0,6,126.31,79.51056253989150,67.32662617975550,60.72469371946910,104,Windy,No
2022-05-06,Pattanagere,South End Circle,17842,45.798568357693000,1.3783711445184300,59.622820426601500,93.47413878583700,0,85.684,60.11712328975780,79.31500487890760,81.34018151227370,100,Rain,No
2022-05-06,Hebbal,Ballari Road,18017,36.203936908360100,1.3681050391979800,66.16720391476730,86.49578921519380,2,86.03400000000000,67.76504964332010,81.89680207492220,83.45987246894000,100,Clear,No
2022-05-06,Yeshwanthpur,Yeshwanthpur Circle,21905,41.74336778684,1.1254643636702700,72.09853755875330,100.0,3,93.81,23.411577753209700,82.06136998585440,97.35441623763480,82,Clear,No
2022-05-06,Yeshwanthpur,Tumkur Road,31702,20.393296174820100,1.5,100.0,100.0,3,113.404,25.593067948297500,93.84913292461640,90.9119014095965,97,Clear,No
2022-05-07,Indiranagar,100 Feet Road,44744,28.900972930508000,1.5,100.0,100.0,2,139.488,50.492964610960700,99.44999425887540,99.99504885046160,113,Clear,No
2022-05-07,Whitefield,Marathahalli Bridge,24896,30.443182734064800,1.1865788359035600,84.50203829771240,100.0,4,99.792,42.92894332313670,71.14912173341520,68.98951307389780,103,Rain,No
2022-05-07,Whitefield,ITPL Main Road,22829,39.1983627787548,1.0168510947812000,67.54888371858830,100.0,0,95.658,27.178741446122300,86.19905292248100,53.05535392344670,98,Fog,No
2022-05-07,Koramangala,Sarjapur Road,17036,40.83100363880610,1.268491231142670,50.67631128127590,82.18048633153630,0,84.072,73.81011980963890,60.39975099434280,89.12528179746800,79,Rain,No
2022-05-07,Electronic City,Hosur Road,15931,46.33238286586440,1.054037822638120,56.37631312341410,79.87138196590650,0,81.862,47.466753584031300,96.50769493777660,50.77937923876820,104,Clear,No
2022-05-07,M.G. Road,Anil Kumble Circle,34668,30.171993113150500,1.5,100.0,100.0,4,119.336,61.68975708700180,97.93537705090470,50.68719173454790,98,Fog,No
2022-05-07,Hebbal,Hebbal Flyover,10227,34.09607801192560,1.2414022013798500,37.82774237184800,50.070140126636200,2,70.45400000000000,59.21200315765620,97.13874609580630,84.31433813085210,208,Clear,No
2022-05-07,Yeshwanthpur,Tumkur Road,7161,42.18629464472760,1.054541518044300,26.319037489806900,34.05168877893460,0,64.322,25.096421187219000,94.64426245218170,79.30751620815130,230,Clear,No
2022-05-08,Indiranagar,CMH Road,11286,61.55433080903120,1.1228833547292800,30.701215874610700,59.82903954556570,0,72.572,30.288482366574800,72.25531575302820,58.04526419817500,200,Clear,No
2022-05-08,Whitefield,Marathahalli Bridge,21194,33.70184969735440,1.3234834579283000,64.45309112978700,100.0,1,92.388,16.076320160024500,60.86562759898340,79.7006350454042,113,Clear,Yes
2022-05-08,Koramangala,Sarjapur Road,16583,27.437697655204200,1.2824009638268800,61.47556684972470,84.02037427306730,0,83.166,57.78071704996900,99.36706571579530,95.2792292298702,113,Fog,No
2022-05-08,Electronic City,Silk Board Junction,19715,43.57714307554850,1.0439111580229600,68.66704641264760,97.9520964641674,0,89.43,61.82552005092660,91.97300669034480,86.27078153932260,90,Clear,No
2022-05-08,M.G. Road,Trinity Circle,51935,20.0,1.5,100.0,100.0,1,153.87,21.436701952518500,91.55687729656410,50.301102018420300,87,Clear,Yes
2022-05-08,M.G. Road,Anil Kumble Circle,26821,35.09511839940990,1.5,81.88942606963170,100.0,4,103.642,59.87787388805310,98.91430917938970,76.87440764170960,100,Rain,No
2022-05-08,Pattanagere,South End Circle,23020,49.3053789319813,1.0833331429954100,72.25769670355230,100.0,4,96.04000000000000,37.65081690095880,63.81048262501820,62.84918312437410,124,Clear,No
2022-05-08,Hebbal,Ballari Road,16972,25.435925488207600,1.1645363161660100,56.6482072408279,88.00512879616400,2,83.944,65.97751622923700,64.81007093946310,56.2361885026129,101,Windy,No
2022-05-09,Indiranagar,100 Feet Road,22545,57.17548021950720,1.0540281425223700,71.44755451835500,100.0,7,95.09,26.129446574963700,69.3071270728834,83.11577622210630,100,Rain,Yes
2022-05-09,Indiranagar,CMH Road,37490,23.41998193477770,1.5,100.0,100.0,4,124.98,49.02491317759630,67.73718366719830,84.07229380599110,120,Clear,No
2022-05-09,Whitefield,ITPL Main Road,8159,55.3873474414457,1.1324377168001400,24.076326187888600,38.69751220190910,0,66.318,33.59291819417020,81.91785216282440,88.6758626135647,207,Clear,No
2022-05-09,Koramangala,Sony World Junction,17034,53.21564124624610,1.0845652063103600,61.68440253383040,86.63263377040730,1,84.068,62.59619857506080,63.345723623330700,78.26462047589490,101,Overcast,Yes
2022-05-09,Koramangala,Sarjapur Road,30666,38.26563015863060,1.5,100.0,100.0,1,111.332,69.35738139024400,88.91900774034480,76.55768654496260,107,Clear,No
2022-05-09,M.G. Road,Trinity Circle,54921,32.20963265942780,1.5,100.0,100.0,1,159.84200000000000,35.274178879473700,60.777306896339900,99.85460088051240,86,Fog,No
2022-05-09,M.G. Road,Anil Kumble Circle,40367,29.439474425206000,1.5,100.0,100.0,4,130.73400000000000,35.14846423079180,73.0207192652506,63.37818115407540,101,Clear,No
2022-05-09,Pattanagere,Pattanagere 4th Block,9172,63.9557477322856,1.1985499231891400,26.58224092433380,49.90673437531740,0,68.344,70.8876806220922,75.06820809663690,94.03117579875110,210,Overcast,No
2022-05-09,Pattanagere,South End Circle,20847,56.87505520512660,1.298660573135040,73.89490801549960,100.0,2,91.694,73.86636296115030,60.728561237279100,68.32808599357450,107,Clear,Yes
2022-05-10,Indiranagar,100 Feet Road,21238,42.67400761564510,1.0349391953925700,75.14789067842540,100.0,2,92.476,61.86038409732410,64.40381221047550,83.4874058843912,109,Windy,No
2022-05-10,Indiranagar,CMH Road,23432,51.12821044442920,1.0520654375510700,84.64032721209010,100.0,3,96.864,56.6328332995413,74.61278252659370,52.97014869453860,111,Clear,No
2022-05-10,Whitefield,Marathahalli Bridge,16371,35.587068638634200,1.0319943831762800,56.61906526327190,85.36126644813610,0,82.74200000000000,65.9908023169981,75.77909763928470,57.9745316915605,86,Clear,Yes
2022-05-10,Whitefield,ITPL Main Road,31647,52.776448188194300,1.5,100.0,100.0,6,113.294,34.87999713555650,82.7544318944471,62.87326662659630,98,Clear,No
2022-05-10,Koramangala,Sarjapur Road,44134,22.602898000296500,1.5,100.0,100.0,2,138.268,43.209623600215900,94.53224667911790,58.710075433824100,103,Clear,No
2022-05-10,Electronic City,Hosur Road,19384,49.58722845202070,1.225032421505870,57.278463449993600,92.09552717558310,1,88.768,50.85876079623910,67.33932817440090,80.17149292473840,79,Clear,No
2022-05-10,Yeshwanthpur,Tumkur Road,6961,57.52055091558080,1.3258426737499700,19.46169874643770,33.781498583230100,2,63.922,70.30347012442240,91.72050899517460,65.77696353649270,194,Clear,No
2022-05-11,Indiranagar,100 Feet Road,24471,56.51515145933000,1.2534529749064500,75.31958661663840,100.0,6,98.94200000000000,28.958522638696600,62.67388879270700,50.43406046131540,103,Clear,No
2022-05-11,Whitefield,ITPL Main Road,30318,37.22464862342470,1.5,100.0,100.0,2,110.636,44.26116268618740,60.39692828652350,98.43687444473730,108,Clear,No
2022-05-11,Koramangala,Sarjapur Road,60655,39.10460221902080,1.5,100.0,100.0,3,171.31,34.5919744575299,95.63669122259610,54.06960290089790,99,Clear,No
2022-05-11,M.G. Road,Trinity Circle,23617,37.9383779317793,1.3850608560909700,81.7552116156092,100.0,3,97.23400000000000,23.960020081277000,98.84295993063290,75.86482479450370,115,Overcast,Yes
2022-05-11,Pattanagere,South End Circle,28174,37.461704303625700,1.5,90.05843295590960,100.0,4,106.348,64.74324120740930,68.27063437734800,64.30604539118940,100,Clear,No
2022-05-11,Hebbal,Hebbal Flyover,18957,58.985322446780700,1.2023363449836200,66.08393436702240,98.88137922306660,1,87.914,68.69922543786120,99.57420060510080,73.62425126856910,99,Rain,No
2022-05-11,Hebbal,Ballari Road,9214,29.35105080964220,1.2208306785125000,26.56832983707350,50.910595723854100,0,68.428,40.86827719124860,64.13104662127600,63.03132566685380,167,Fog,No
2022-05-11,Yeshwanthpur,Yeshwanthpur Circle,7454,50.51398342778240,1.025301612349720,22.144018853074900,41.82286613849500,0,64.908,46.83460737068110,74.2097144404142,79.80656940641310,212,Clear,No
2022-05-12,Indiranagar,100 Feet Road,36038,31.92710161325280,1.5,100.0,100.0,1,122.076,34.82926306869460,96.72912222786430,99.82770540879410,121,Clear,No
2022-05-12,Indiranagar,CMH Road,41356,26.439989647255600,1.5,100.0,100.0,3,132.712,74.88814995542380,88.08257032109150,70.70139618776800,103,Clear,No
2022-05-12,Whitefield,Marathahalli Bridge,15194,39.92971737208980,1.0044955930661500,45.190574960420700,74.29711581932370,0,80.388,52.55328870080030,82.75201395535030,54.85178892549630,121,Fog,No
2022-05-12,Whitefield,ITPL Main Road,16523,24.941937783859300,1.2644335069075400,60.05777891083480,80.07403042563270,0,83.04600000000000,31.586719480181500,74.50947472483510,99.98281544781690,106,Clear,No
2022-05-12,Koramangala,Sony World Junction,52602,31.8331651203659,1.5,100.0,100.0,2,155.204,47.06253963800270,61.799245509820300,51.459542024723400,103,Fog,No
2022-05-12,Koramangala,Sarjapur Road,41982,35.3764737216936,1.5,100.0,100.0,4,133.964,18.109642681095700,78.81885004300120,59.11643812775360,103,Clear,Yes
2022-05-12,Electronic City,Silk Board Junction,18325,33.234520260587600,1.2270149470141700,69.53286400895290,92.89776640596510,0,86.65,40.544592677423200,86.19050114025000,85.01422160346490,113,Windy,Yes
2022-05-12,Hebbal,Hebbal Flyover,8536,47.43620021489820,1.3440822548826900,27.36830579469480,44.63510476458280,1,67.072,27.021730146801000,73.69825141186540,89.83291869249190,203,Overcast,Yes
2022-05-13,Indiranagar,CMH Road,37075,30.915004818437900,1.5,100.0,100.0,2,124.15,73.19257104818540,79.3240436837564,64.04805265865110,108,Clear,Yes
2022-05-13,Koramangala,Sony World Junction,57299,46.97494516564360,1.5,100.0,100.0,4,164.598,69.97347212776240,84.38807328606180,95.38799956202360,102,Overcast,No
2022-05-13,Koramangala,Sarjapur Road,59488,27.385444432361500,1.5,100.0,100.0,6,168.976,52.549790577545400,98.79808191268750,99.37769144307830,104,Clear,No
2022-05-13,Electronic City,Silk Board Junction,15577,29.13472356342360,1.2415268875873100,47.76285350664460,82.09113897950350,1,81.154,40.400423860120800,88.09988467295650,83.14979481994500,96,Clear,No
2022-05-13,M.G. Road,Trinity Circle,41495,42.217672558611600,1.5,100.0,100.0,0,132.99,43.393495640181800,91.75617600530760,81.50223603206770,99,Overcast,No
2022-05-13,M.G. Road,Anil Kumble Circle,54447,52.15088195332520,1.5,100.0,100.0,4,158.894,62.11970366472220,76.7612566833651,74.29942472829530,110,Clear,No
2022-05-13,Pattanagere,Pattanagere 4th Block,32081,43.56687789318610,1.5,100.0,100.0,2,114.162,36.892358864309200,83.40489300228620,86.2600198297877,104,Clear,No
2022-05-13,Pattanagere,South End Circle,17628,29.329534271939900,1.3663826381862700,60.478744593750100,85.24117686232360,0,85.256,74.431263672705,77.08575700439910,79.34927415033950,99,Clear,No
2022-05-13,Hebbal,Ballari Road,28513,26.435804270386300,1.5,100.0,100.0,0,107.02600000000000,70.95791171761440,73.05797767005480,70.7248762569475,98,Clear,No
2022-05-14,Indiranagar,100 Feet Road,22198,66.04179275116770,1.3642064039728000,73.82610765561430,100.0,3,94.396,70.34216120054570,83.8731288546096,79.57551098845010,103,Clear,Yes
2022-05-14,Indiranagar,CMH Road,23166,47.213048939765600,1.1501231368114000,68.48052139663080,100.0,1,96.332,36.01393329068810,97.20957964172210,72.11945585537280,110,Clear,No
2022-05-14,Koramangala,Sony World Junction,30001,40.60270477118590,1.5,97.96049369807850,100.0,0,110.00200000000000,39.18594113897420,75.02803097688330,67.49256935151960,94,Clear,No
2022-05-14,Electronic City,Silk Board Junction,9359,35.47480938723760,1.2405971811899800,36.703246285735200,46.34902803549660,1,68.718,77.24146014993260,66.60149322080330,99.86912469126850,196,Clear,No
2022-05-14,M.G. Road,Trinity Circle,25936,24.230607473348700,1.5,86.8916507469797,100.0,2,101.872,20.84507807913060,81.43186584747780,65.38188040500450,100,Clear,No
2022-05-14,M.G. Road,Anil Kumble Circle,21780,42.170550246356400,1.2967037907563900,80.13678812150370,100.0,3,93.56,27.33522819319590,67.39998790007920,61.5183831712408,93,Rain,No
2022-05-14,Pattanagere,Pattanagere 4th Block,25976,33.35946767243930,1.5,78.22314512358600,100.0,2,101.952,37.37482154059940,71.14340691388260,78.90200558144000,101,Clear,No
2022-05-14,Yeshwanthpur,Yeshwanthpur Circle,23548,36.332673293396900,1.0218505155065900,81.11824774856570,100.0,3,97.096,18.218284365452000,76.67627860893910,68.04001966295850,90,Clear,No
2022-05-15,Indiranagar,CMH Road,22841,53.22842073216360,1.3689592109730000,80.31840029514370,100.0,0,95.682,50.79355794104810,92.84568507594720,93.07951763862500,106,Clear,No
2022-05-15,Whitefield,Marathahalli Bridge,17173,49.41488039260350,1.234954476303520,50.468069502026200,81.01722471491490,1,84.346,55.55579992040560,92.52738680798380,71.71138884964860,87,Clear,No
2022-05-15,Koramangala,Sarjapur Road,32697,20.0,1.5,100.0,100.0,6,115.394,18.026424429937200,93.69816817490060,74.90842078436730,87,Clear,No
2022-05-15,Electronic City,Silk Board Junction,27586,28.306337608812500,1.5,91.72945148803220,100.0,1,105.172,68.89517192715330,61.412090180562800,98.73684736287540,104,Rain,No
2022-05-15,M.G. Road,Trinity Circle,55125,25.69429292243340,1.5,100.0,100.0,1,160.25,78.60648997014930,67.81148604064040,81.82225139243790,102,Rain,No
2022-05-15,M.G. Road,Anil Kumble Circle,50403,39.0043199385628,1.5,100.0,100.0,3,150.80600000000000,74.01325742063030,95.13779651804320,68.84749555831950,97,Rain,No
2022-05-15,Pattanagere,Pattanagere 4th Block,14563,40.280078273766700,1.3058066244144500,40.67713474431880,76.98965225554800,2,79.126,17.48999800385200,77.52550285478270,56.57026859027320,203,Overcast,No
2022-05-15,Hebbal,Hebbal Flyover,28319,35.533279658494400,1.5,100.0,100.0,3,106.638,27.294665179694600,95.02191489861720,94.9495528026047,99,Clear,No
2022-05-15,Hebbal,Ballari Road,17601,52.4958257137363,1.3755086444057600,48.888139906355900,83.06253262323300,0,85.202,44.16437219394300,66.53456087603640,74.72597814851420,97,Clear,No
2022-05-15,Yeshwanthpur,Tumkur Road,5435,47.24816736691480,1.1204662148005000,13.019309963356900,28.67672313572510,0,60.87,15.458209646526800,81.06106132700700,89.55948827816500,176,Clear,No
2022-05-16,Indiranagar,100 Feet Road,51625,54.37562720390900,1.5,100.0,100.0,2,153.25,11.466651920616700,62.031345569470100,80.46978817161200,103,Clear,No
2022-05-16,Indiranagar,CMH Road,11859,44.31561631175170,1.3600619005790600,44.03446325570270,64.25615170192910,0,73.718,71.49400934298370,84.12217071729930,72.65627034518030,188,Overcast,No
2022-05-16,Whitefield,Marathahalli Bridge,22157,28.470654376270400,1.1537270541833500,80.89856702760760,100.0,3,94.314,77.93336525092480,83.20468132168120,91.0596379181807,110,Windy,Yes
2022-05-16,Koramangala,Sarjapur Road,49598,38.64711773208490,1.5,100.0,100.0,2,149.196,40.146738267298800,87.10946398323130,59.362347446936200,105,Fog,Yes
2022-05-16,M.G. Road,Anil Kumble Circle,39845,41.51386712186840,1.5,100.0,100.0,6,129.69,39.518559960272700,64.38146419909490,62.3772143509023,114,Rain,No
2022-05-16,Pattanagere,South End Circle,13839,37.04824987586170,1.393162093143880,52.82881606427420,68.99186754620490,1,77.678,65.00798267231850,68.94702392425820,88.6161022613183,198,Clear,No
2022-05-16,Hebbal,Ballari Road,32772,47.968796713610000,1.5,100.0,100.0,5,115.544,59.03331309250780,96.6493533325286,50.54477365126720,113,Clear,No
2022-05-17,Indiranagar,CMH Road,31178,23.20826781263690,1.5,100.0,100.0,3,112.356,54.116670997431300,77.46284493234360,72.83144945755710,110,Overcast,No
2022-05-17,Koramangala,Sony World Junction,14877,36.814751943499300,1.0941800582507800,59.275225888315700,74.80790139011370,1,79.754,32.525783601132600,73.41847656564620,84.93678525751500,199,Clear,No
2022-05-17,Koramangala,Sarjapur Road,50672,42.070588584012000,1.5,100.0,100.0,2,151.344,79.72538410576190,79.59143912245070,60.987563219203400,100,Overcast,No
2022-05-17,M.G. Road,Trinity Circle,55635,27.785592501697900,1.5,100.0,100.0,3,161.27000000000000,45.25809249863140,88.44444536202300,88.71801930907940,92,Clear,No
2022-05-17,M.G. Road,Anil Kumble Circle,30488,35.730821309274500,1.5,98.17253953808440,100.0,0,110.976,70.01342514460140,92.66268838956950,99.27481356960430,120,Clear,No
2022-05-17,Pattanagere,Pattanagere 4th Block,17758,34.80151512516480,1.220801711954130,53.416542732588400,84.05631686914110,1,85.51600000000000,78.13818262498490,68.86429026969580,83.19500460581460,98,Clear,No
2022-05-17,Hebbal,Ballari Road,18575,41.507705245846300,1.1827596283658000,71.60285048391740,93.02112791237760,3,87.15,62.76783831851200,95.25420961223000,58.57549114901210,109,Clear,No
2022-05-17,Yeshwanthpur,Tumkur Road,16193,51.88108024404270,1.3495828490989400,47.08326601303040,84.19355523645240,0,82.386,39.913547293703500,96.05774743396990,72.7251800491301,90,Clear,No
2022-05-18,Indiranagar,CMH Road,49780,37.789230971674400,1.5,100.0,100.0,2,149.56,60.067006998479500,89.42754994680820,99.84554446488860,108,Clear,No
2022-05-18,Whitefield,Marathahalli Bridge,16523,30.103903876490000,1.3624642538127600,63.33119918843460,78.16263777525830,0,83.04600000000000,27.158334002064000,70.202378098779,54.744458761962600,97,Clear,No
2022-05-18,Whitefield,ITPL Main Road,22540,55.332990000544200,1.0342141437197800,71.05993835517050,100.0,1,95.08,42.39913303605840,68.8401156929859,86.93655527312020,89,Overcast,No
2022-05-18,Koramangala,Sony World Junction,43310,58.599002133108400,1.5,100.0,100.0,1,136.62,33.038078902637900,90.84804116146540,95.82326531162700,112,Windy,No
2022-05-18,Electronic City,Silk Board Junction,19015,46.93655316631490,1.353537721673740,70.22254695800920,99.53291271941700,1,88.03,10.773807908790700,81.78556222471430,71.76361194319710,99,Overcast,No
2022-05-18,Pattanagere,Pattanagere 4th Block,29377,44.94518116028480,1.5,94.49403566525750,100.0,1,108.75400000000000,30.631259304368400,70.47286262323200,81.88557119433570,118,Fog,No
2022-05-18,Pattanagere,South End Circle,35575,43.94290528046480,1.5,100.0,100.0,1,121.15,66.34919912832860,80.69656755267590,84.26053731692350,117,Clear,No
2022-05-18,Hebbal,Hebbal Flyover,26320,33.141943899002200,1.5,79.62390861334330,100.0,3,102.64,45.54620193589600,96.27157615544100,57.97207058101060,106,Fog,No
2022-05-19,Indiranagar,100 Feet Road,34525,48.4648059555603,1.5,100.0,100.0,0,119.05,61.49369051522560,61.71547039357640,59.5295150560413,105,Windy,No
2022-05-19,Indiranagar,CMH Road,46721,40.1486117993516,1.5,100.0,100.0,3,143.442,30.33565889447320,84.34076392841560,67.86843395745590,109,Clear,No
2022-05-19,Whitefield,ITPL Main Road,13591,34.385270270763700,1.0432527889357500,46.2415137186379,70.59148633912550,0,77.182,67.84039554561470,65.10274188861730,71.7805928911112,204,Rain,No
2022-05-19,Koramangala,Sony World Junction,16086,54.4433685479671,1.3973919737334500,57.48724873402250,82.2983039575155,0,82.172,70.75460360095800,99.87339047844630,88.95224350987160,103,Fog,No
2022-05-19,Electronic City,Hosur Road,21032,37.06538530368840,1.0961495816125900,73.78624020307490,100.0,0,92.064,54.33505383811670,64.53076332635690,82.9645736394107,92,Clear,No
2022-05-19,M.G. Road,Trinity Circle,42380,28.572846778897400,1.5,100.0,100.0,6,134.76,14.769398464353900,72.08315197093990,66.0115020484261,98,Clear,No
2022-05-19,M.G. Road,Anil Kumble Circle,39479,40.95771996610700,1.5,100.0,100.0,1,128.958,38.56071620482760,72.952741382331,79.27959126102270,94,Clear,No
2022-05-19,Pattanagere,South End Circle,17304,55.6418395292862,1.214319626226260,60.658838719046700,84.99809649585920,0,84.608,43.267843182562000,68.59523888371160,64.21052934595320,80,Clear,No
2022-05-19,Yeshwanthpur,Yeshwanthpur Circle,14915,56.651571238945200,1.076392812216080,47.812574783901400,74.96172499981620,1,79.83,51.77056025571540,88.68143686346740,98.89459289552300,214,Fog,No
2022-05-20,Indiranagar,100 Feet Road,45393,42.798745284307900,1.5,100.0,100.0,1,140.786,57.02893802631270,60.144634470862700,55.4868723606225,96,Overcast,No
2022-05-20,Indiranagar,CMH Road,21303,45.99229623381070,1.1125113800292400,71.33010584347580,100.0,0,92.606,30.768768833966000,97.06485394287690,71.45616588909440,101,Fog,No
2022-05-20,Whitefield,Marathahalli Bridge,19892,41.95599059881500,1.2604502979809300,70.96190389430030,95.7107123945057,1,89.78400000000000,36.589824013371700,90.53779582304260,85.68540511371620,105,Clear,No
2022-05-20,Whitefield,ITPL Main Road,14529,43.44796087133240,1.3000088761551100,54.184415745922100,73.387666896009,0,79.05800000000000,72.30582186827310,98.62543314832460,60.118178016089500,209,Clear,No
2022-05-20,Koramangala,Sony World Junction,47068,33.406414252435400,1.5,100.0,100.0,2,144.136,35.089801966610400,96.22193126415660,78.35865500926010,91,Clear,No
2022-05-20,Koramangala,Sarjapur Road,42878,35.74681639454240,1.5,100.0,100.0,2,135.756,63.542267002780100,79.97848536691660,86.28277318219330,100,Fog,No
2022-05-20,M.G. Road,Anil Kumble Circle,38289,28.06303282911300,1.5,100.0,100.0,2,126.578,42.514486873982100,96.05270660654340,61.21569546528930,106,Clear,No
2022-05-20,Pattanagere,Pattanagere 4th Block,26019,24.124859863823200,1.5,89.85016216941840,100.0,3,102.038,25.178395238509300,94.5933525830594,92.86656850663300,123,Clear,No
2022-05-20,Yeshwanthpur,Yeshwanthpur Circle,12596,42.42725109857050,1.1285954771160800,44.55086820999160,66.92478055586820,1,75.19200000000000,19.385819953863300,67.72289095186930,98.54933259518040,202,Overcast,No
2022-05-21,Indiranagar,100 Feet Road,25966,35.12390076194010,1.5,93.92848196543450,100.0,1,101.932,78.29431457558540,84.31092895509610,89.05488775620980,98,Clear,No
2022-05-21,Indiranagar,CMH Road,29655,32.46666258513260,1.5,92.39193388588170,100.0,4,109.31,53.635953215462800,95.91801373528180,58.38486614561470,104,Clear,No
2022-05-21,Koramangala,Sony World Junction,48220,26.208360545634900,1.5,100.0,100.0,1,146.44,22.462067072375500,63.10275629048540,80.9036339860831,112,Clear,No
2022-05-21,Electronic City,Hosur Road,10947,31.02785754075410,1.0899994708070300,33.54197357089510,57.02042598661940,1,71.894,54.64219663720020,79.08308686236850,96.72827873535690,191,Fog,No
2022-05-21,M.G. Road,Trinity Circle,37674,28.541510117059800,1.5,100.0,100.0,2,125.348,44.100175394656600,60.18439743892670,82.48404189726920,98,Clear,No
2022-05-21,M.G. Road,Anil Kumble Circle,49801,34.190120905978300,1.5,100.0,100.0,1,149.602,44.89903481972430,74.80248251479900,90.19381885721000,95,Fog,No
2022-05-21,Hebbal,Hebbal Flyover,30208,37.012129708598100,1.5,100.0,100.0,4,110.416,73.18698191925260,77.80848488263440,53.68720825705800,114,Clear,No
2022-05-21,Yeshwanthpur,Tumkur Road,22700,37.61142498690810,1.0472235599047300,70.46350163628450,100.0,3,95.4,49.437225141778200,91.90083997272040,56.60780986521610,82,Fog,No
2022-05-22,Indiranagar,100 Feet Road,24370,44.3324082182267,1.0962500906917500,89.2662417984351,100.0,0,98.74000000000000,42.71186647085480,97.94194869443500,70.92827990686790,113,Clear,No
2022-05-22,Whitefield,Marathahalli Bridge,22535,42.342487591121600,1.1118780053427900,71.53910732782940,100.0,3,95.07,43.32358357513390,85.88248828196200,52.779031724203900,107,Clear,No
2022-05-22,Koramangala,Sony World Junction,39668,39.76010800065630,1.5,100.0,100.0,1,129.336,19.07075175509460,67.62674324084690,90.8849655923803,105,Clear,No
2022-05-22,Koramangala,Sarjapur Road,46507,35.10939742575920,1.5,100.0,100.0,3,143.014,50.17822973278170,96.0231172225266,89.0066924597546,109,Clear,No
2022-05-22,M.G. Road,Trinity Circle,33806,30.010212569441100,1.5,100.0,100.0,0,117.612,10.115674169938000,93.07190959054180,99.84054701628950,107,Clear,No
2022-05-22,Pattanagere,Pattanagere 4th Block,17478,45.61097635289100,1.397452056770150,51.92767666987480,89.49707361869280,0,84.956,47.806539476840000,63.2244515386487,88.33892122666220,102,Overcast,No
2022-05-22,Yeshwanthpur,Yeshwanthpur Circle,13984,48.13412052663850,1.095285621131660,52.006623103306500,67.56285221212480,2,77.968,29.183346573855500,76.06474296316950,70.66255016166380,200,Clear,No
2022-05-23,Indiranagar,100 Feet Road,38115,23.364601594437800,1.5,100.0,100.0,1,126.23,33.934841320464500,96.36895718198540,95.56540815812860,102,Overcast,No
2022-05-23,Indiranagar,CMH Road,33825,33.5717336140485,1.5,100.0,100.0,2,117.65,46.90082127064440,64.29697951748310,60.037109158287200,115,Fog,Yes
2022-05-23,Whitefield,Marathahalli Bridge,22824,36.749881015938100,1.0258191220095500,79.1067988173902,100.0,6,95.648,67.26664265321160,67.28270449112100,52.81124579120970,122,Windy,No
2022-05-23,Whitefield,ITPL Main Road,22301,52.06882921266650,1.3083582733118300,80.42405916683150,100.0,0,94.602,24.288559919066800,68.02585635557580,53.26202270877420,107,Overcast,No
2022-05-23,Koramangala,Sony World Junction,45206,45.541831646373100,1.5,100.0,100.0,1,140.412,41.1529475257168,91.40373225991970,51.53904158767620,102,Overcast,No
2022-05-23,Koramangala,Sarjapur Road,48953,27.02258501543510,1.5,100.0,100.0,4,147.906,60.005561336313,81.36037269228760,90.84502973424420,99,Overcast,No
2022-05-23,Electronic City,Silk Board Junction,7977,54.29189561547710,1.0177556004827700,23.972718159282700,39.874128732895800,0,65.95400000000000,22.119575389168300,80.33666205430070,79.29521178137720,189,Overcast,No
2022-05-23,Pattanagere,Pattanagere 4th Block,11516,38.15702020596130,1.1703533857860100,34.91568207501670,58.989941161261600,0,73.032,77.76512966046200,69.28316352752090,95.85493842915040,179,Clear,No
